0.001 0.077336
0.031 0.077272
0.061 0.077253
0.091 0.07729
0.121 0.077403
0.151 0.077629
0.181 0.078006
0.211 0.078493
0.241 0.078968
0.271 0.079401
0.301 0.079905
0.331 0.080836
0.361 0.082148
0.391 0.08347
0.421 0.085707
0.451 0.088722
0.481 0.09242
0.511 0.09655
0.541 0.102085
0.571 0.10872
0.601 0.115182
0.631 0.11929
0.661 0.364469
0.691 0.364101
0.721 0.377999
0.751 0.391134
0.781 0.403211
0.811 0.41206
0.841 0.41705
0.871 0.415397
0.901 0.429171
0.931 0.438064
0.961 0.448873
0.991 0.454867
1.021 0.459274
1.051 0.462817
1.081 0.465781
1.111 0.46832
1.141 0.470533
1.171 0.472482
1.201 0.474216
1.231 0.475771
1.261 0.477173
1.291 0.478445
1.321 0.479603
1.351 0.480662
1.381 0.481635
1.411 0.482531
1.441 0.483358
1.471 0.484125
1.501 0.484836
1.531 0.485499
1.561 0.486116
1.591 0.486694
1.621 0.487234
1.651 0.487741
1.681 0.488216
1.711 0.488664
1.741 0.489086
1.771 0.489484
1.801 0.48986
1.831 0.490215
1.861 0.490552
1.891 0.490871
1.921 0.491177
1.951 0.491456
1.981 0.491732
2.011 0.491992
2.041 0.49224
2.071 0.492476
2.101 0.492702
2.131 0.492917
2.161 0.493122
2.191 0.493319
2.221 0.493507
2.251 0.493687
2.281 0.49386
2.311 0.494025
2.341 0.494184
2.371 0.494336
2.401 0.494483
2.431 0.494623
2.461 0.494759
2.491 0.494889
2.521 0.495014
2.551 0.495135
2.581 0.495252
2.611 0.495364
2.641 0.495472
2.671 0.495576
2.701 0.495677
2.731 0.495774
2.761 0.495869
2.791 0.49596
2.821 0.496047
2.851 0.496133
2.881 0.496215
2.911 0.496295
2.941 0.496372
2.971 0.496446
3.001 0.496519
3.031 0.496589
3.061 0.496657
3.091 0.496723
3.121 0.496788
3.151 0.49685
3.181 0.49691
3.211 0.496969
3.241 0.497026
3.271 0.497081
3.301 0.497135
3.331 0.497188
3.361 0.497239
3.391 0.497288
3.421 0.497336
3.451 0.497383
3.481 0.497429
3.511 0.497474
3.541 0.497517
3.571 0.497559
3.601 0.497601
3.631 0.497641
3.661 0.49768
3.691 0.497718
3.721 0.497755
3.751 0.497792
3.781 0.497827
3.811 0.497862
3.841 0.497895
3.871 0.497928
3.901 0.497961
3.931 0.497992
3.961 0.498023
3.991 0.498053
4.021 0.498082
4.051 0.498111
4.081 0.498139
4.111 0.498166
4.141 0.498193
4.171 0.498219
4.201 0.498245
4.231 0.49827
4.261 0.498295
4.291 0.498319
4.321 0.498342
4.351 0.498365
4.381 0.498388
4.411 0.49841
4.441 0.498431
4.471 0.498453
4.501 0.498473
4.531 0.498494
4.561 0.498514
4.591 0.498533
4.621 0.498552
4.651 0.498571
4.681 0.49859
4.711 0.498608
4.741 0.498626
4.771 0.498643
4.801 0.49866
4.831 0.498677
4.861 0.498693
4.891 0.498709
4.921 0.498725
4.951 0.498741
4.981 0.498756
